year,from,to,daynum,port_ret,bmk_ret,active_ret,total_risk,active_risk,IR,turnover,total_mdd,active_mdd,avg_active_mdd,win_ratio,bmk,model_id,dataset,label_shift,univ_id,suffix,archive_id
2021.0,20210104.0,20211231.0,243.0,0.4733673984402265,0.18115746615000816,0.2922099322902183,0.17649496699486325,0.10469121517234256,2.7911600014307085,19.799297228547648,-0.1634783365850262,-0.07261816499570839,-0.08922451841652118,0.8333333333333334,YangQi,xgb,alpha,5,all,1440,archive_20250217_product
2022.0,20220104.0,20221230.0,242.0,-0.01276269477710068,-0.13169335338485233,0.11893065860775165,0.2392871034212324,0.1051068964352519,1.1315209814135792,18.647050005744195,-0.24513923395801696,-0.07853080763411903,-0.08922451841652118,0.8333333333333334,YangQi,xgb,alpha,5,all,1440,archive_20250217_product
2023.0,20230103.0,20231229.0,242.0,0.054402977562785004,-0.01766039591989832,0.07206337348268332,0.14952183012814876,0.07737827912532473,0.9313126926222643,19.10098409371182,-0.15238255089801855,-0.07510818574549605,-0.08922451841652118,0.8333333333333334,YangQi,xgb,alpha,5,all,1440,archive_20250217_product
2024.0,20240102.0,20241231.0,242.0,0.21510671114558866,0.15094956236041826,0.06415714878517043,0.2807323537631685,0.12675848500041986,0.5061369168695722,18.450270332652085,-0.1903837327347556,-0.1246430748508155,-0.08922451841652118,0.8333333333333334,YangQi,xgb,alpha,5,all,1440,archive_20250217_product
2025.0,20250102.0,20250217.0,27.0,-0.010894144172503006,-0.023335532313770502,0.012441388141267495,0.1823745609317584,0.07279357346044997,0.17091327640381768,1.523563890366825,-0.06471458295890464,-0.022022958422941663,-0.08922451841652118,0.8333333333333334,YangQi,xgb,alpha,5,all,1440,archive_20250217_product
9999.0,20140107.0,20250217.0,2700.0,0.2619099066048376,0.07225163569223693,0.18965827091260068,0.26857221870439946,0.10614165638742236,1.7868410703931217,18.76094189955068,-0.4415699436683087,-0.18974905969181036,-0.08922451841652118,0.8333333333333334,YangQi,xgb,alpha,5,all,1440,archive_20250217_product
2014.0,20140107.0,20141231.0,242.0,0.7558945594986228,0.6221128841559269,0.13378167534269614,0.18057356785408174,0.07904407306121412,1.692494707845983,25.388026568435222,-0.08051480967119727,-0.09753388158535747,-0.08185441427802181,0.5833333333333334,hs300,xgb,alpha,5,all,1440,archive_20250217_product
2015.0,20150105.0,20151231.0,244.0,0.8703438898876417,0.07216352449966013,0.7981803653879815,0.4160446888023723,0.1268384888913212,6.2928876902017095,28.82913866357925,-0.32326528836769475,-0.05787855366110994,-0.08185441427802181,0.5833333333333334,hs300,xgb,alpha,5,all,1440,archive_20250217_product
2016.0,20160104.0,20161230.0,244.0,0.0032465365055658326,-0.09258839429842368,0.09583493080398953,0.26391097333857394,0.06796288595398342,1.410106846682141,23.33554009119158,-0.2578386999344193,-0.041463334145689146,-0.08185441427802181,0.5833333333333334,hs300,xgb,alpha,5,all,1440,archive_20250217_product
2017.0,20170103.0,20171229.0,244.0,0.2213276781271316,0.2425111793378893,-0.021183501210757738,0.10911429221151522,0.07077262131218685,-0.29931774205896194,21.102193885553586,-0.06752647241381082,-0.10137906456998104,-0.08185441427802181,0.5833333333333334,hs300,xgb,alpha,5,all,1440,archive_20250217_product
2018.0,20180102.0,20181228.0,243.0,-0.2047154300786509,-0.23637294921983046,0.03165751914117953,0.21389680257313556,0.08013765445131092,0.39503925286974345,22.33233415524199,-0.2658488721078994,-0.06610973061557501,-0.08185441427802181,0.5833333333333334,hs300,xgb,alpha,5,all,1440,archive_20250217_product
2019.0,20190102.0,20191231.0,244.0,0.3963960072456112,0.3918652603759236,0.004530746869687574,0.20693859477919915,0.07113167596404163,0.06369520763123801,24.52436030618513,-0.15189680590452534,-0.07346516822792737,-0.08185441427802181,0.5833333333333334,hs300,xgb,alpha,5,all,1440,archive_20250217_product
2020.0,20200102.0,20201231.0,243.0,0.2333715606810645,0.2989188530125264,-0.06554729233146195,0.2369287236669117,0.08140993430636988,-0.8051510284333104,22.592742057354325,-0.16499950793170248,-0.1772012790300641,-0.08185441427802181,0.5833333333333334,hs300,xgb,alpha,5,all,1440,archive_20250217_product
